epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,train/sem_loss,train/depth_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,val/sem_loss,val/depth_loss,lr/pg0,lr/pg1,lr/pg2
70,251.093,1.39829,3.79384,1.5891,0.01345,6.33931,10.807,0.19518,0.40982,0.21376,0.11488,0.15803,0.30844,0.14831,0.06001,1.40219,3.76768,1.72436,0.0152,0,0,0.000388844,0.000388844,0.000388844
71,264.355,1.3976,3.75574,1.56639,0.01332,6.33787,10.393,0.20476,0.37963,0.2052,0.11163,0.16928,0.29745,0.15514,0.06407,1.4051,3.76698,1.74464,0.01525,0,0,0.000384132,0.000384132,0.000384132
72,277.976,1.38307,3.72425,1.54689,0.01311,6.33693,10.0075,0.19882,0.39607,0.21018,0.11396,0.16184,0.30477,0.15043,0.06102,1.4026,3.74552,1.73648,0.0153,0,0,0.00037942,0.00037942,0.00037942
73,291.036,1.37658,3.70272,1.52678,0.01308,6.33596,9.63954,0.212,0.37262,0.19915,0.10643,0.17419,0.28969,0.14659,0.05912,1.42006,3.73815,1.74699,0.01545,0,0,0.000374707,0.000374707,0.000374707
74,304.095,1.37529,3.67165,1.51453,0.01307,6.33605,9.31482,0.22229,0.35583,0.19644,0.10482,0.17943,0.26934,0.1368,0.05732,1.4052,3.71773,1.7342,0.01541,0,0,0.000369995,0.000369995,0.000369995
75,317.272,1.37874,3.65299,1.51077,0.0132,6.33604,8.99907,0.20971,0.37535,0.1974,0.10616,0.17096,0.29279,0.14483,0.06154,1.40887,3.71551,1.75483,0.01531,0,0,0.000365282,0.000365282,0.000365282
76,330.476,1.36042,3.63523,1.47992,0.01277,6.33515,8.67311,0.22141,0.36202,0.19621,0.10491,0.18203,0.27773,0.14272,0.05985,1.40845,3.69875,1.73307,0.01531,0,0,0.00036057,0.00036057,0.00036057
77,343.578,1.36824,3.61628,1.47956,0.01309,6.33371,8.37591,0.22129,0.36558,0.20553,0.11023,0.18139,0.27996,0.14943,0.06247,1.40187,3.68616,1.7288,0.01509,0,0,0.000355858,0.000355858,0.000355858
78,356.909,1.36562,3.59798,1.46147,0.0131,6.33335,8.07886,0.22419,0.36102,0.1989,0.1052,0.18496,0.27656,0.14637,0.06104,1.40393,3.67577,1.73128,0.01519,0,0,0.000351145,0.000351145,0.000351145
79,369.916,1.35732,3.57912,1.44464,0.01286,6.33331,7.79822,0.22778,0.34731,0.20403,0.10912,0.18601,0.27014,0.15182,0.0638,1.40291,3.67253,1.72805,0.0152,0,0,0.000346433,0.000346433,0.000346433
80,383.171,1.34564,3.5691,1.43615,0.01259,6.3337,7.53774,0.23194,0.33854,0.19475,0.10569,0.19028,0.26725,0.14406,0.05939,1.40344,3.66586,1.73857,0.01507,0,0,0.00034172,0.00034172,0.00034172
81,396.309,1.34616,3.5333,1.42648,0.01275,6.33243,7.28656,0.22604,0.35773,0.19332,0.10201,0.18688,0.27813,0.14269,0.05963,1.40566,3.65969,1.7397,0.01529,0,0,0.000337008,0.000337008,0.000337008
82,409.566,1.33187,3.54274,1.41024,0.01239,6.3324,7.02754,0.22728,0.34772,0.19129,0.09858,0.18504,0.26821,0.1395,0.05771,1.41178,3.64798,1.74418,0.01523,0,0,0.000332296,0.000332296,0.000332296
83,422.59,1.33648,3.51722,1.40327,0.01244,6.33232,6.78685,0.22947,0.34917,0.18883,0.09795,0.18758,0.2659,0.13784,0.05666,1.4022,3.64171,1.74451,0.01522,0,0,0.000327583,0.000327583,0.000327583
84,435.779,1.32959,3.50824,1.39915,0.0125,6.33161,6.55251,0.23278,0.34209,0.18706,0.09763,0.19248,0.26851,0.1396,0.05788,1.40325,3.64986,1.75592,0.01527,0,0,0.000322871,0.000322871,0.000322871
85,449.045,1.32516,3.49745,1.38866,0.0123,6.33123,6.3325,0.23033,0.32031,0.17771,0.09064,0.18693,0.24224,0.1289,0.0545,1.40078,3.6216,1.75119,0.01522,0,0,0.000318158,0.000318158,0.000318158
86,462.223,1.31415,3.47658,1.37265,0.01217,6.33069,6.11621,0.23666,0.33673,0.18206,0.0938,0.19378,0.25791,0.13585,0.05739,1.4037,3.6081,1.74285,0.01514,0,0,0.000313446,0.000313446,0.000313446
87,475.747,1.31608,3.47536,1.37029,0.01231,6.3301,5.90487,0.23817,0.32401,0.18063,0.09186,0.19901,0.24738,0.13361,0.0555,1.42465,3.62655,1.75238,0.01547,0,0,0.000308734,0.000308734,0.000308734
88,488.759,1.32131,3.46439,1.35819,0.0123,6.33111,5.72335,0.2505,0.31608,0.17824,0.09375,0.20861,0.25009,0.13515,0.05742,1.40979,3.60797,1.74892,0.01522,0,0,0.000304021,0.000304021,0.000304021
89,501.833,1.30335,3.43613,1.33347,0.01217,6.32973,5.51446,0.25619,0.31883,0.1795,0.09208,0.21515,0.25272,0.13429,0.05552,1.41191,3.62384,1.75246,0.01536,0,0,0.000299309,0.000299309,0.000299309
90,514.85,1.3066,3.44562,1.33416,0.01192,6.33013,5.32586,0.24849,0.33714,0.19204,0.09778,0.20975,0.26843,0.14409,0.0594,1.41409,3.61795,1.75103,0.01526,0,0,0.000294596,0.000294596,0.000294596
91,527.991,1.29285,3.41433,1.31971,0.01196,6.32923,5.14645,0.24691,0.31003,0.17465,0.08772,0.20136,0.24048,0.12824,0.05381,1.41089,3.61062,1.74677,0.01546,0,0,0.000289884,0.000289884,0.000289884
92,541.135,1.29554,3.41067,1.32689,0.01204,6.32853,4.97718,0.2535,0.31191,0.18138,0.09398,0.21057,0.2456,0.13469,0.05445,1.4186,3.59947,1.74826,0.0155,0,0,0.000285172,0.000285172,0.000285172
93,554.477,1.29105,3.38717,1.3009,0.01179,6.329,4.8121,0.27352,0.30476,0.17907,0.09012,0.22804,0.23783,0.13058,0.05527,1.41288,3.59522,1.74461,0.01532,0,0,0.000280459,0.000280459,0.000280459
94,567.689,1.28628,3.38587,1.29408,0.0118,6.32867,4.65664,0.26531,0.30645,0.17238,0.08629,0.21897,0.23833,0.12836,0.05331,1.41647,3.59248,1.75775,0.01543,0,0,0.000275747,0.000275747,0.000275747
95,580.927,1.27878,3.38632,1.28475,0.01169,6.32822,4.51,0.27422,0.29335,0.17468,0.08666,0.22612,0.22955,0.12721,0.05299,1.42264,3.59524,1.76572,0.01549,0,0,0.000271034,0.000271034,0.000271034
96,594.061,1.27806,3.35178,1.27577,0.01174,6.32754,4.36358,0.25693,0.28994,0.16913,0.08525,0.21242,0.22537,0.12128,0.05175,1.42358,3.59403,1.76486,0.01554,0,0,0.000266322,0.000266322,0.000266322
97,607.458,1.27347,3.33794,1.26493,0.01166,6.32755,4.22363,0.26608,0.28867,0.17157,0.0872,0.22328,0.22357,0.12782,0.05529,1.414,3.60256,1.7632,0.01539,0,0,0.00026161,0.00026161,0.00026161
98,620.528,1.27204,3.33698,1.25434,0.01167,6.32717,4.1006,0.26353,0.29601,0.17453,0.08793,0.21795,0.2268,0.12745,0.0536,1.4164,3.5832,1.7476,0.01552,0,0,0.000256897,0.000256897,0.000256897
99,633.736,1.27418,3.35052,1.25533,0.01169,6.32719,3.97711,0.25418,0.28044,0.16781,0.08615,0.21225,0.22532,0.12348,0.05181,1.41965,3.57698,1.75166,0.01553,0,0,0.000252185,0.000252185,0.000252185
100,646.98,1.27632,3.3225,1.25109,0.01164,6.32759,3.87591,0.26042,0.28477,0.16926,0.08509,0.21821,0.23027,0.12408,0.05268,1.42894,3.57303,1.75812,0.01559,0,0,0.000247472,0.000247472,0.000247472
101,660.312,1.25932,3.30409,1.23988,0.01161,6.32631,3.75356,0.27422,0.28702,0.17315,0.08808,0.23283,0.22925,0.12948,0.05393,1.41897,3.58374,1.74007,0.01549,0,0,0.00024276,0.00024276,0.00024276
102,673.52,1.26492,3.29748,1.23572,0.01149,6.3271,3.6468,0.271,0.2907,0.17355,0.087,0.22431,0.23073,0.12929,0.05513,1.42915,3.58237,1.75956,0.01559,0,0,0.000238048,0.000238048,0.000238048
103,686.711,1.26384,3.29282,1.22479,0.01148,6.32655,3.53749,0.27482,0.28074,0.16739,0.08411,0.23045,0.22044,0.12683,0.05371,1.4301,3.57251,1.75475,0.01576,0,0,0.000233335,0.000233335,0.000233335
